"ID","age","Sex","nssec8","SES","ethgrp5","eth_new","bmival","TotalKcal_M_0","TotalKcal_SD_0","TotalKcal_M_1","TotalKcal_SD_1","desire_0.200","desire_201.500","desire_501.750","desire_751.1000","desire_1001.","location","external","restraint","emotional","automaticity","pbc","microsim.init.eatingstatus","habit.update.interval","autonomy","history_0.200","history_201.500","history_501.750","history_751.1000","history_1001."
212,48,"f","4","medium","white","white",31.0180910365583,1230.8288425,243.265541926303,593.83545,187.050900270871,0.0547945205479452,0.378082191780822,0.449315068493151,0.115068493150685,0.00273972602739726,"GLondon",2.3,0.433333333333333,0.3,0.388888888888889,0.433333333333333,1,43,0.337407364617258,0.00821917808219178,0.284931506849315,0.49041095890411,0.194520547945205,0.0219178082191781
213,43,"m","3","medium","white","white",30.7351364613391,1612.3419,461.82738598677,882.365,290.141176469893,0.010958904109589,0.0958904109589041,0.26027397260274,0.315068493150685,0.317808219178082,"GLondon",1.8,0.266666666666667,0.192307692307692,0.277777777777778,0.266666666666667,1,153,0.515477190837942,0.00821917808219178,0.0876712328767123,0.205479452054795,0.342465753424658,0.356164383561644
214,78,"f","4","medium","white","white",20.348500810932,1019.54896666667,199.130338765602,287.816666666667,261.83771850773,0.301369863013699,0.476712328767123,0.180821917808219,0.0328767123287671,0.00821917808219178,"GLondon",2.4,0.616666666666667,0.3,0.411111111111111,0.616666666666667,1,107,0.05894496037082,0.257534246575342,0.528767123287671,0.180821917808219,0.0273972602739726,0.00547945205479452
215,85,"f","l15","low","white","white",30.6986840142239,1379.775,525.892359139549,333.976875,70.3964785274271,0.0383561643835616,0.956164383561644,0.00547945205479452,0,0,"GLondon",2.4,0.533333333333333,0.238461538461538,0.411111111111111,0.533333333333333,1,50,0.181768517592679,0.0356164383561644,0.953424657534247,0.010958904109589,0,0
216,67,"f","1","high","white","white",33.0634844334572,1360.682,238.015124735103,500.82,431.254836030855,0.123287671232877,0.295890410958904,0.257534246575342,0.172602739726027,0.150684931506849,"GLondon",1.4,0.7,0.192307692307692,0.188888888888889,0.7,1,65,0.183386489898902,0.131506849315068,0.249315068493151,0.279452054794521,0.189041095890411,0.150684931506849
217,57,"f","8","low","white","white",30.8171745152355,1641.981,121.823933570816,58.7898,27.7137774964006,1,0,0,0,0,"GLondon",2.5,0.683333333333333,0.438461538461538,0.433333333333333,0.683333333333333,1,89,0.0763032233737632,1,0,0,0,0
218,45,"f","l15","low","white","white",19.8668626191749,675.395,160.176480483247,152.675,33.6441550149007,0.928767123287671,0.0712328767123288,0,0,0,"GLondon",3,0.683333333333333,0.176923076923076,0.544444444444445,0.683333333333333,1,77,0.343839201619993,0.904109589041096,0.0958904109589041,0,0,0
219,17,"f","2","high","white","white",19.896364858985,1676.7308125,458.152147147437,449.13375,249.325714189792,0.161643835616438,0.421917808219178,0.293150684931507,0.10958904109589,0.0136986301369863,"GLondon",2.7,0.433333333333333,0.238461538461538,0.477777777777778,0.433333333333333,1,116,0.194356317873052,0.115068493150685,0.452054794520548,0.33972602739726,0.0876712328767123,0.00547945205479452
220,17,"f","2","high","white","white",26.2712183371598,1282.11275,356.348641768493,141.84,0,0.912328767123288,0.0876712328767123,0,0,0,"GLondon",2.8,0.35,0.161538461538462,0.5,0.35,1,108,0.278338060046945,1,0,0,0,0
221,59,"m","4","medium","white","white",31.675023999922,1325.63455,244.255097160619,297.225,239.156160628713,0.301369863013699,0.49041095890411,0.178082191780822,0.0273972602739726,0.00273972602739726,"GLondon",1.9,0.583333333333333,0.3,0.3,0.583333333333333,1,123,0.559183790669681,0.265753424657534,0.517808219178082,0.183561643835616,0.0328767123287671,0
222,77,"m","l15","low","white","white",22.8839913466739,1699.9103,212.738468717672,659.2775,423.42437745718,0.0958904109589041,0.194520547945205,0.243835616438356,0.238356164383562,0.227397260273973,"GLondon",1.5,0.3,0.1,0.211111111111111,0.3,1,176,0.989857274427949,0.0986301369863014,0.202739726027397,0.257534246575342,0.219178082191781,0.221917808219178
223,57,"f","8","low","white","white",30.8171745152355,1641.981,121.823933570816,58.7898,27.7137774964006,1,0,0,0,0,"GLondon",2.1,0.6,0.13076923076923,0.344444444444444,0.6,1,161,0.160042220585201,1,0,0,0,0
224,45,"f","1","high","white","white",26.9423854038646,865.71692775,231.826978321984,302.349,328.4486954985,0.0712328767123288,0.112328767123288,0.13972602739726,0.128767123287671,0.547945205479452,"GLondon",2.5,0.566666666666667,0.315384615384616,0.433333333333333,0.566666666666667,1,87,0.0163913797739216,0.221917808219178,0.424657534246575,0.243835616438356,0.0904109589041096,0.0191780821917808
225,16,"f","2","high","white","white",27.702961653041,1160.35,515.751178702806,271.2275,118.53364933638,0.23013698630137,0.734246575342466,0.0356164383561644,0,0,"GLondon",3.1,0.466666666666667,0.33076923076923,0.566666666666667,0.466666666666667,1,97,0.405900906204844,0.246575342465753,0.720547945205479,0.0328767123287671,0,0
226,27,"m","2","high","white","white",29.441590048675,1432.42975,393.468317911684,594.99125,442.939208890923,0.0958904109589041,0.273972602739726,0.263013698630137,0.194520547945205,0.172602739726027,"GLondon",3,0.483333333333333,0.315384615384616,0.544444444444445,0.483333333333333,1,128,0.887514981430337,0.120547945205479,0.249315068493151,0.243835616438356,0.189041095890411,0.197260273972603
227,18,"f","1","high","white","white",19.7234196875075,845.9828,283.327278914686,384.31,240.390208619236,0.172602739726027,0.520547945205479,0.235616438356164,0.0684931506849315,0.00273972602739726,"GLondon",2.6,0.566666666666667,0.53076923076923,0.455555555555556,0.566666666666667,1,102,0.0585431189626325,0.178082191780822,0.473972602739726,0.293150684931507,0.0520547945205479,0.00273972602739726
228,37,"m","3","medium","white","white",37.4783781759709,1504.272125,573.719215930344,199.7375,150.234080548767,0.468493150684932,0.50958904109589,0.0219178082191781,0,0,"GLondon",2.9,0.616666666666667,0.223076923076924,0.522222222222222,0.616666666666667,1,91,0.895021301553928,0.457534246575342,0.526027397260274,0.0136986301369863,0.00273972602739726,0
229,53,"f","3","medium","mixed","mixed/other",35.8823122970333,1435.09255,524.118354977483,137.4325,45.7077990245283,0.923287671232877,0.0767123287671233,0,0,0,"GLondon",3.4,0.533333333333333,0.392307692307692,0.633333333333333,0.533333333333333,1,129,0.00647551795741388,0.879452054794521,0.120547945205479,0,0,0
230,41,"f","4","medium","white","white",31.8039820843841,1327.4422375,429.328619109215,488.5475,504.357864839045,0.131506849315068,0.328767123287671,0.208219178082192,0.167123287671233,0.164383561643836,"GLondon",3.8,0.65,0.66923076923077,0.722222222222222,0.65,1,131,0.246584767326345,0.112328767123288,0.282191780821918,0.243835616438356,0.191780821917808,0.16986301369863
231,17,"f","1","high","white","white",23.3096073096015,914.70475,669.649836608843,796.0265,313.941249057314,0.0328767123287671,0.13972602739726,0.194520547945205,0.210958904109589,0.421917808219178,"GLondon",2.3,0.6,0.346153846153846,0.388888888888889,0.6,1,141,0.573920377010389,0.010958904109589,0.158904109589041,0.287671232876712,0.301369863013699,0.241095890410959
232,38,"m","4","medium","white","white",24.4090017178302,3319.763125,1362.59666879298,1340.453,293.602988709811,0,0.00821917808219178,0.0328767123287671,0.0931506849315069,0.865753424657534,"GLondon",3,0.316666666666667,0.1,0.544444444444445,0.316666666666667,1,77,0.611451898568098,0,0.00273972602739726,0.0191780821917808,0.101369863013699,0.876712328767123
233,29,"f","l15","low","white","white",19.7027073452753,1158.542245,192.519452065627,305.450625,264.971797558839,0.249315068493151,0.536986301369863,0.183561643835616,0.0273972602739726,0.00273972602739726,"GLondon",2.6,0.266666666666667,0.3,0.455555555555556,0.266666666666667,1,96,0.340722717017369,0.243835616438356,0.484931506849315,0.2,0.0684931506849315,0.00273972602739726
234,43,"m","2","high","white","white",27.1020408163265,1227.384625,713.391186698127,245.785,120.251800679519,0.317808219178082,0.663013698630137,0.0191780821917808,0,0,"GLondon",1.6,0.616666666666667,0.1,0.233333333333333,0.616666666666667,1,63,0.998140254794806,0.323287671232877,0.657534246575342,0.0191780821917808,0,0
235,44,"f","5","medium","white","white",21.0277772814795,1150.00105,355.089401801344,358.3075,68.0117815161461,0.00821917808219178,0.975342465753425,0.0164383561643836,0,0,"GLondon",2,0.533333333333333,0.192307692307692,0.322222222222222,0.533333333333333,1,115,0.0774187320692203,0.00547945205479452,0.986301369863014,0.00821917808219178,0,0
236,31,"f","4","medium","white","white",45.8230434242458,1574.609975,308.453588044192,580.596666666667,374.997475235945,0.104109589041096,0.263013698630137,0.306849315068493,0.210958904109589,0.115068493150685,"GLondon",2.2,0.566666666666667,0.438461538461538,0.366666666666667,0.566666666666667,1,124,0.220653420706569,0.0876712328767123,0.271232876712329,0.273972602739726,0.241095890410959,0.126027397260274
237,27,"m","6","medium","white","white",24.3325595469046,1464.2161,73.368223864286,383.105,84.4727022968564,0.0136986301369863,0.904109589041096,0.0821917808219178,0,0,"GLondon",2.9,0.6,0.46923076923077,0.522222222222222,0.6,1,84,0.955319109956805,0.010958904109589,0.901369863013699,0.0876712328767123,0,0
238,17,"f","3","medium","white","white",19.9423105741875,727.179575,340.986837582805,344.8775,165.657811240521,0.147945205479452,0.679452054794521,0.167123287671233,0.00547945205479452,0,"GLondon",2.9,0.45,0.576923076923076,0.522222222222222,0.45,1,60,0.0517554637539376,0.210958904109589,0.594520547945205,0.178082191780822,0.0164383561643836,0
239,31,"m","2","high","white","white",23.7708841848329,1845.60835,520.113351899888,544.445,457.183735603094,0.123287671232877,0.29041095890411,0.219178082191781,0.186301369863014,0.180821917808219,"GLondon",2.3,0.383333333333333,0.146153846153846,0.388888888888889,0.383333333333333,1,214,0.972841910847128,0.101369863013699,0.232876712328767,0.243835616438356,0.224657534246575,0.197260273972603
240,34,"f","5","medium","white","white",27.7191734002235,842.87,463.344240998706,238.5675,106.172602044972,0.389041095890411,0.602739726027397,0.00821917808219178,0,0,"GLondon",2.8,0.766666666666666,0.361538461538462,0.5,0.766666666666666,1,121,0.134244251291623,0.358904109589041,0.627397260273973,0.0136986301369863,0,0
241,16,"f","2","high","white","white",18.0192506248554,1200.698,270.946307601094,615.183,418.477094230975,0.123287671232877,0.221917808219178,0.227397260273973,0.210958904109589,0.216438356164384,"GLondon",3,0.366666666666667,0.1,0.544444444444445,0.366666666666667,1,149,0.325951071818939,0.0986301369863014,0.235616438356164,0.284931506849315,0.191780821917808,0.189041095890411
242,56,"m","5","medium","white","white",27.9683181488959,2009.2018,209.996291960025,192.49375,128.067484383234,0.487671232876712,0.495890410958904,0.0164383561643836,0,0,"GLondon",2.2,0.633333333333333,0.253846153846154,0.366666666666667,0.633333333333333,1,104,0.954791346324797,0.471232876712329,0.517808219178082,0.010958904109589,0,0
243,16,"f","1","high","white","white",17.2685133426785,1279.411775,381.63149262214,312.78,92.6970132564511,0.117808219178082,0.857534246575342,0.0246575342465753,0,0,"GLondon",2.8,0.416666666666667,0.192307692307692,0.5,0.416666666666667,1,130,0.176414724082245,0.115068493150685,0.857534246575342,0.0273972602739726,0,0
244,79,"m","8","low","white","white",25.4658301844295,2021.4194,121.372777769317,111.6225,86.2480378037669,0.821917808219178,0.178082191780822,0,0,0,"GLondon",1.9,0.65,0.176923076923076,0.3,0.65,1,132,0.852133786718311,0.849315068493151,0.150684931506849,0,0,0
245,16,"f","2","high","white","white",18.2898948331047,1105.7772,368.070934618895,745.96,343.666103555956,0.150684931506849,0.334246575342466,0.224657534246575,0.180821917808219,0.10958904109589,"GLondon",2.8,0.5,0.115384615384616,0.5,0.5,1,40,0.497220662759667,0.0547945205479452,0.194520547945205,0.238356164383562,0.293150684931507,0.219178082191781
246,28,"f","2","high","white","white",24.2171979945133,1116.347875,224.889969402956,528.7645,97.6734234289622,0,0.435616438356164,0.545205479452055,0.0191780821917808,0,"GLondon",3,0.566666666666667,0.407692307692308,0.544444444444445,0.566666666666667,1,162,0.0776606374735685,0,0.408219178082192,0.580821917808219,0.010958904109589,0
247,45,"m","3","medium","white","white",28.8288929876286,1252.6915,341.146418065616,411.225,251.515292775608,0.191780821917808,0.46027397260274,0.265753424657534,0.073972602739726,0.00821917808219178,"GLondon",2.2,0.55,0.161538461538462,0.366666666666667,0.55,1,127,0.759008291028406,0.180821917808219,0.419178082191781,0.315068493150685,0.073972602739726,0.010958904109589
248,19,"f","2","high","white","white",28.972807959749,1214.460775,297.935870727918,415.416666666667,322.230636863308,0.0767123287671233,0.353424657534247,0.301369863013699,0.175342465753425,0.0931506849315069,"GLondon",2.8,0.583333333333333,0.453846153846154,0.5,0.583333333333333,1,65,0.101913024841023,0.178082191780822,0.416438356164384,0.273972602739726,0.101369863013699,0.0301369863013699
249,30,"m","8","low","white","white",20.3195595823737,2322.301525,722.815609821506,296.1025,278.536250229062,0.246575342465753,0.471232876712329,0.232876712328767,0.0438356164383562,0.00547945205479452,"GLondon",2.9,0.25,0.115384615384616,0.522222222222222,0.25,1,148,0.893726593185711,0.241095890410959,0.498630136986301,0.208219178082192,0.0465753424657534,0.00547945205479452
250,18,"f","2","high","mixed","mixed/other",16.710374700105,886.5824,160.455205043983,293.12,208.570830015449,0.16986301369863,0.635616438356164,0.189041095890411,0.00547945205479452,0,"GLondon",1.8,0.366666666666667,0.1,0.277777777777778,0.366666666666667,1,74,0.505511841469457,0.273972602739726,0.561643835616438,0.142465753424658,0.0219178082191781,0
251,16,"f","1","high","white","white",23.0799966555197,1325.59325,141.175504101278,58.25125,27.7025,1,0,0,0,0,"GLondon",1.7,0.45,0.346153846153846,0.255555555555556,0.45,1,98,0.0796488370274839,1,0,0,0,0
252,34,"f","5","medium","white","white",27.7191734002235,842.87,463.344240998706,238.5675,106.172602044972,0.389041095890411,0.602739726027397,0.00821917808219178,0,0,"GLondon",2.8,0.566666666666667,0.484615384615384,0.5,0.566666666666667,1,91,0.269218699709661,0.347945205479452,0.643835616438356,0.00821917808219178,0,0
253,23,"m","l15","low","white","white",21.8604935023648,1740.455,647.551317786217,419.34725,232.971346672182,0.153424657534247,0.493150684931507,0.29041095890411,0.0520547945205479,0.010958904109589,"GLondon",3.8,0.35,0.146153846153846,0.722222222222222,0.35,1,80,0.961902602731234,0.158904109589041,0.46027397260274,0.287671232876712,0.0904109589041096,0.00273972602739726
254,17,"f","2","high","white","white",38.2342237761593,1220.114251,271.400784207217,499.226925,110.2465690542,0.00821917808219178,0.468493150684932,0.520547945205479,0.00273972602739726,0,"GLondon",2.9,0.583333333333333,0.484615384615384,0.522222222222222,0.583333333333333,1,180,0.0632228672684025,0.00273972602739726,0.49041095890411,0.49041095890411,0.0164383561643836,0
255,28,"f","3","medium","white","white",20.0537529377638,1550.184325,546.725514151074,550.22375,438.654840418884,0.13972602739726,0.284931506849315,0.208219178082192,0.172602739726027,0.194520547945205,"GLondon",2.9,0.633333333333333,0.26923076923077,0.522222222222222,0.633333333333333,1,123,0.133530905604373,0.16986301369863,0.268493150684932,0.232876712328767,0.150684931506849,0.178082191780822
256,16,"f","2","high","white","white",20.2740926526034,787.7010625,442.686293424424,1264.4995,415.957578533757,0.101369863013699,0.167123287671233,0.183561643835616,0.167123287671233,0.380821917808219,"GLondon",2.9,0.55,0.5,0.522222222222222,0.55,1,155,0.0446738957016468,0.00273972602739726,0.0328767123287671,0.0958904109589041,0.197260273972603,0.671232876712329
257,17,"f","1","high","white","white",23.5197585369449,1206.19575,414.820558313572,104.366666666667,40.8634730943582,1,0,0,0,0,"GLondon",2.2,0.6,0.26923076923077,0.366666666666667,0.6,1,42,0.430072286419748,0.989041095890411,0.010958904109589,0,0,0
258,16,"f","1","high","white","white",21.8724228190326,895.79405,68.2963474030395,501.56725,210.018773455097,0.0493150684931507,0.465753424657534,0.353424657534247,0.128767123287671,0.00273972602739726,"GLondon",3.1,0.25,0.423076923076924,0.566666666666667,0.25,1,182,0.334382395117709,0.0958904109589041,0.397260273972603,0.386301369863014,0.10958904109589,0.010958904109589
259,18,"f","2","high","mixed","mixed/other",16.710374700105,886.5824,160.455205043983,293.12,208.570830015449,0.16986301369863,0.635616438356164,0.189041095890411,0.00547945205479452,0,"GLondon",2.1,0.283333333333333,0.238461538461538,0.344444444444444,0.283333333333333,1,122,0.564191547763773,0.282191780821918,0.547945205479452,0.161643835616438,0.00821917808219178,0
260,17,"f","1","high","white","white",22.108232642616,1507.4711,560.525191606622,152.2729,74.3406652998882,0.756164383561644,0.243835616438356,0,0,0,"GLondon",1.8,0.316666666666667,0.146153846153846,0.277777777777778,0.316666666666667,1,178,0.116023418889138,0.717808219178082,0.282191780821918,0,0,0
261,77,"m","l15","low","white","white",22.8839913466739,1699.9103,212.738468717672,659.2775,423.42437745718,0.0958904109589041,0.194520547945205,0.243835616438356,0.238356164383562,0.227397260273973,"GLondon",1.6,0.466666666666667,0.13076923076923,0.233333333333333,0.466666666666667,1,100,0.853893368274124,0.0876712328767123,0.232876712328767,0.235616438356164,0.221917808219178,0.221917808219178
262,44,"m","1","high","mixed","mixed/other",32.0569196623383,968.18375,365.243197732118,344.5,216.470937233308,0.219178082191781,0.493150684931507,0.241095890410959,0.0383561643835616,0.00821917808219178,"GLondon",2.2,0.5,0.1,0.366666666666667,0.5,1,45,0.804030842192553,0.189041095890411,0.512328767123288,0.279452054794521,0.0164383561643836,0.00273972602739726
263,25,"f","4","medium","white","white",27.0615790897978,1606.27875,211.912369403605,245.29875,129.35022074295,0.347945205479452,0.632876712328767,0.0191780821917808,0,0,"GLondon",2.3,0.3,0.346153846153846,0.388888888888889,0.3,1,78,0.274456329425859,0.334246575342466,0.643835616438356,0.0219178082191781,0,0
264,64,"m","4","medium","white","white",27.1983695407119,1507.010806,295.53661351435,345.685,213.5310888372,0.224657534246575,0.545205479452055,0.2,0.0273972602739726,0.00273972602739726,"GLondon",2.2,0.383333333333333,0.146153846153846,0.366666666666667,0.383333333333333,1,120,0.997296605601463,0.2,0.542465753424658,0.216438356164384,0.0383561643835616,0.00273972602739726
265,90,"m","3","medium","white","white",27.3905848339558,1323.15125,249.63875067702,229.8075,147.876180947665,0.353424657534247,0.621917808219178,0.0246575342465753,0,0,"GLondon",2.2,0.683333333333333,0.13076923076923,0.366666666666667,0.683333333333333,1,84,0.910858154724966,0.4,0.575342465753425,0.0246575342465753,0,0
266,54,"f","4","medium","white","white",27.9509952129,984.86505,183.169201378935,217.052,100.010923030104,0.408219178082192,0.583561643835616,0.00821917808219178,0,0,"GLondon",2.3,0.433333333333333,0.115384615384616,0.388888888888889,0.433333333333333,1,47,0.110439353620953,0.389041095890411,0.605479452054794,0.00547945205479452,0,0
267,21,"f","1","high","white","white",19.21875,1150.33375,181.001709067668,544.2795,304.034852236275,0.106849315068493,0.326027397260274,0.334246575342466,0.164383561643836,0.0684931506849315,"GLondon",3.6,0.533333333333333,0.423076923076924,0.677777777777778,0.533333333333333,1,129,0.0480462620922639,0.112328767123288,0.331506849315069,0.301369863013699,0.197260273972603,0.0575342465753425
268,17,"f","1","high","white","white",23.8000993897929,873.6224,172.542287071431,430.145,308.13167320698,0.131506849315068,0.408219178082192,0.30958904109589,0.126027397260274,0.0246575342465753,"GLondon",2.7,0.55,0.192307692307692,0.477777777777778,0.55,1,98,0.238072187089614,0.156164383561644,0.402739726027397,0.254794520547945,0.147945205479452,0.0383561643835616
269,52,"m","3","medium","white","white",26.9894940224611,2817.3523,446.5541400827,133.82,199.837084980074,0.498630136986301,0.457534246575342,0.0410958904109589,0.00273972602739726,0,"GLondon",1.8,0.45,0.115384615384616,0.277777777777778,0.45,1,105,0.499636442569739,0.542465753424658,0.408219178082192,0.0493150684931507,0,0
270,48,"m","4","medium","white","white",29.2625073550739,1301.1499,459.345250964936,311.846666666667,164.003229338124,0.238356164383562,0.610958904109589,0.145205479452055,0.00547945205479452,0,"GLondon",2.1,0.416666666666667,0.1,0.344444444444444,0.416666666666667,1,142,0.881522754535337,0.202739726027397,0.679452054794521,0.10958904109589,0.00821917808219178,0
271,48,"f","4","medium","white","white",31.0180910365583,1230.8288425,243.265541926303,593.83545,187.050900270871,0.0547945205479452,0.378082191780822,0.449315068493151,0.115068493150685,0.00273972602739726,"GLondon",2.3,0.65,0.1,0.388888888888889,0.65,1,113,0.0653828454714916,0.0191780821917808,0.26027397260274,0.542465753424658,0.161643835616438,0.0164383561643836
272,18,"f","2","high","mixed","mixed/other",16.710374700105,886.5824,160.455205043983,293.12,208.570830015449,0.16986301369863,0.635616438356164,0.189041095890411,0.00547945205479452,0,"GLondon",2.3,0.266666666666667,0.13076923076923,0.388888888888889,0.266666666666667,1,118,0.253204754188908,0.279452054794521,0.564383561643836,0.136986301369863,0.0191780821917808,0
273,21,"f","2","high","white","white",25.7563196847366,1049.83486666667,501.86247061538,167.833333333333,79.9911453433024,0.2,0.49041095890411,0.263013698630137,0.0383561643835616,0.00821917808219178,"GLondon",2.5,0.483333333333333,0.253846153846154,0.433333333333333,0.483333333333333,1,96,0.393422721456076,0.643835616438356,0.356164383561644,0,0,0
274,81,"f","3","medium","white","white",32.0708244541168,1180.49815,111.681177651787,164.91,29.9817994790173,0.868493150684931,0.131506849315068,0,0,0,"GLondon",2.2,0.516666666666667,0.176923076923076,0.366666666666667,0.516666666666667,1,69,0.166029269434037,0.854794520547945,0.145205479452055,0,0,0
275,43,"m","3","medium","white","white",30.7351364613391,1612.3419,461.82738598677,882.365,290.141176469893,0.010958904109589,0.0958904109589041,0.26027397260274,0.315068493150685,0.317808219178082,"GLondon",2.5,0.383333333333333,0.1,0.433333333333333,0.383333333333333,1,158,0.244509129050757,0,0.0876712328767123,0.224657534246575,0.317808219178082,0.36986301369863
276,30,"m","4","medium","white","white",33.9296212312085,1298.09875,435.831281812412,226.6625,177.490754008014,0.331506849315069,0.572602739726027,0.0876712328767123,0.00821917808219178,0,"GLondon",3.6,0.9,0.73076923076923,0.677777777777778,0.9,1,117,0.785261285145551,0.4,0.534246575342466,0.063013698630137,0.00273972602739726,0
277,17,"f","2","high","other","mixed/other",19.2651634088413,1537.79555625,715.812516391857,465.58,285.082201946503,0.131506849315068,0.342465753424658,0.364383561643836,0.112328767123288,0.0493150684931507,"GLondon",2.3,0.466666666666667,0.3,0.388888888888889,0.466666666666667,1,102,0.228238114828369,0.147945205479452,0.372602739726027,0.279452054794521,0.16986301369863,0.0301369863013699
278,24,"f","2","high","white","white",22.4041787668917,898.71805,456.414559502342,181.48175,149.293541629402,0.446575342465753,0.545205479452055,0.00821917808219178,0,0,"GLondon",3.1,0.333333333333333,0.192307692307692,0.566666666666667,0.333333333333333,1,141,0.0436300521198352,0.487671232876712,0.484931506849315,0.0273972602739726,0,0
279,16,"f","4","medium","mixed","mixed/other",19.2507018557055,1004.34375,390.357109135328,283.5675,308.845290220956,0.263013698630137,0.452054794520548,0.213698630136986,0.063013698630137,0.00821917808219178,"GLondon",3.3,0.283333333333333,0.392307692307692,0.611111111111111,0.283333333333333,1,79,0.301176965306905,0.224657534246575,0.493150684931507,0.2,0.063013698630137,0.0191780821917808
280,45,"m","3","medium","white","white",28.8288929876286,1252.6915,341.146418065616,411.225,251.515292775608,0.191780821917808,0.46027397260274,0.265753424657534,0.073972602739726,0.00821917808219178,"GLondon",2.9,0.483333333333333,0.361538461538462,0.522222222222222,0.483333333333333,1,128,0.297318487902138,0.161643835616438,0.449315068493151,0.273972602739726,0.104109589041096,0.010958904109589
281,87,"f","8","low","white","white",28.0315390752467,1325.0954,308.263026672959,173.75,107.815158179791,0.591780821917808,0.408219178082192,0,0,0,"GLondon",1,0.5,0.161538461538462,0.1,0.5,1,101,0.269654225226624,0.567123287671233,0.43013698630137,0.00273972602739726,0,0
282,19,"f","2","high","white","white",21.423168848863,1050.580275,450.602743690015,317.4175,155.033780485631,0.208219178082192,0.654794520547945,0.136986301369863,0,0,"GLondon",2.5,0.516666666666667,0.192307692307692,0.433333333333333,0.516666666666667,1,175,0.0878524411843265,0.164383561643836,0.723287671232877,0.10958904109589,0.00273972602739726,0
283,30,"m","8","low","white","white",20.3195595823737,2322.301525,722.815609821506,296.1025,278.536250229062,0.246575342465753,0.471232876712329,0.232876712328767,0.0438356164383562,0.00547945205479452,"GLondon",3.7,0.566666666666667,0.13076923076923,0.7,0.566666666666667,1,97,0.97888409009553,0.287671232876712,0.46027397260274,0.16986301369863,0.0767123287671233,0.00547945205479452
284,18,"f","1","high","white","white",18.6133308469854,667.53995625,560.004279096807,415.2325,291.011495806724,0.145205479452055,0.424657534246575,0.284931506849315,0.123287671232877,0.0219178082191781,"GLondon",1.9,0.4,0.192307692307692,0.3,0.4,1,58,0.143778863667287,0.213698630136986,0.402739726027397,0.271232876712329,0.0904109589041096,0.0219178082191781
285,48,"m","6","medium","white","white",33.5745196904781,1180.60875,731.133625661491,171.778333333333,61.8976122991294,0.238356164383562,0.624657534246575,0.136986301369863,0,0,"GLondon",1.4,0.45,0.146153846153846,0.188888888888889,0.45,1,120,0.79393754833812,0.684931506849315,0.315068493150685,0,0,0
286,33,"f","2","high","white","white",42.2568000249196,1709.7005625,269.694354679076,507.105,294.721857746136,0.120547945205479,0.353424657534247,0.326027397260274,0.142465753424658,0.0575342465753425,"GLondon",3,0.416666666666667,0.53076923076923,0.544444444444445,0.416666666666667,1,69,0.105182340234305,0.112328767123288,0.386301369863014,0.282191780821918,0.178082191780822,0.0410958904109589
287,41,"m","1","high","white","white",29.403079941344,1462.7849,289.104534109562,533.2875,253.502716537055,0.0931506849315069,0.364383561643836,0.364383561643836,0.136986301369863,0.0410958904109589,"GLondon",3.3,0.55,0.392307692307692,0.611111111111111,0.55,1,121,0.973123945961634,0.0794520547945206,0.361643835616438,0.328767123287671,0.180821917808219,0.0493150684931507
288,31,"f","4","medium","white","white",45.8230434242458,1574.609975,308.453588044192,580.596666666667,374.997475235945,0.104109589041096,0.263013698630137,0.306849315068493,0.210958904109589,0.115068493150685,"GLondon",2.5,0.666666666666667,0.484615384615384,0.433333333333333,0.666666666666667,1,135,0.022163451619132,0.0986301369863014,0.232876712328767,0.320547945205479,0.210958904109589,0.136986301369863
289,17,"m","1","high","mixed","mixed/other",19.4491644714352,1017.05,391.045781633472,184.864,116.480285851298,0.613698630136986,0.386301369863014,0,0,0,"GLondon",1.8,0.333333333333333,0.1,0.277777777777778,0.333333333333333,1,57,0.985364724066546,0.501369863013699,0.493150684931507,0.00547945205479452,0,0
290,27,"f","6","medium","white","white",24.1242362158795,1111.56,319.761868609543,400.195,183.767976263548,0.106849315068493,0.646575342465753,0.241095890410959,0.00547945205479452,0,"GLondon",3,0.616666666666667,0.207692307692308,0.544444444444445,0.616666666666667,1,154,0.0776436944530112,0.147945205479452,0.597260273972603,0.213698630136986,0.0410958904109589,0
291,46,"m","4","medium","white","white",26.6033846216002,1069.342,420.564252549675,176.175,194.75,0.441095890410959,0.482191780821918,0.073972602739726,0.00273972602739726,0,"GLondon",1.4,0.35,0.1,0.188888888888889,0.35,1,188,0.73269063414015,0.446575342465753,0.50958904109589,0.0438356164383562,0,0
292,33,"m","2","high","other","mixed/other",27.7722674072605,2656.574375,943.096173861162,294.8975,183.093073303352,0.257534246575342,0.567123287671233,0.175342465753425,0,0,"GLondon",4.6,0.3,0.53076923076923,0.9,0.3,1,126,0.999980309723948,0.263013698630137,0.597260273972603,0.13972602739726,0,0
293,59,"m","3","medium","white","white",25.5338709767561,1398.8925,484.492119053551,258.9,172.798156433067,0.304109589041096,0.621917808219178,0.073972602739726,0,0,"GLondon",2.3,0.316666666666667,0.192307692307692,0.388888888888889,0.316666666666667,1,167,0.890733696855303,0.284931506849315,0.652054794520548,0.063013698630137,0,0
294,55,"m","4","medium","white","white",35.9265268933887,2444.92675,564.227059803058,213.62525,204.258528904548,0.386301369863014,0.528767123287671,0.0794520547945206,0.00547945205479452,0,"GLondon",2.5,0.366666666666667,0.13076923076923,0.433333333333333,0.366666666666667,1,96,0.982439291680208,0.361643835616438,0.542465753424658,0.0849315068493151,0.010958904109589,0
